time,latitude,longitude,value
2022-10-01,34.875,26.875,870785700000000.0
2022-10-01,34.875,27.125,246481220000.0
2022-10-01,34.875,27.375,5502378000000.0
2022-10-01,34.875,27.625,723346600000000.0
2022-10-01,34.875,27.875,715102800000000.0
2022-10-01,34.875,28.125,95243005000000.0
2022-10-01,34.875,28.375,100053790000000.0
2022-10-01,34.875,28.625,115413480000000.0
2022-10-01,35.125,19.125,364335430000000.0
2022-10-01,35.125,19.375,309198120000000.0
2022-10-01,35.125,19.625,562981000000000.0
2022-10-01,35.125,19.875,183864260000000.0
2022-10-01,35.125,20.125,397596130000000.0
2022-10-01,35.125,20.375,1055643200000000.0
2022-10-01,35.125,20.625,1215472100000000.0
2022-10-01,35.125,20.875,1215724600000000.0
2022-10-01,35.125,21.125,1266076900000000.0
2022-10-01,35.125,21.375,1652465600000000.0
2022-10-01,35.125,21.625,1495290700000000.0
2022-10-01,35.125,21.875,1180264400000000.0
2022-10-01,35.125,22.125,588923600000000.0
2022-10-01,35.125,22.375,416974000000000.0
2022-10-01,35.125,22.625,688691360000000.0
2022-10-01,35.125,22.875,959812100000000.0
2022-10-01,35.125,23.125,681585900000000.0
2022-10-01,35.125,23.375,1277046200000000.0
2022-10-01,35.125,23.625,996493350000000.0
2022-10-01,35.125,23.875,1037047440000000.0
2022-10-01,35.125,24.125,1072368000000000.0
2022-10-01,35.125,24.375,992345900000000.0
2022-10-01,35.125,24.625,1002395500000000.0
2022-10-01,35.125,24.875,584375100000000.0
2022-10-01,35.125,25.125,385509600000000.0
2022-10-01,35.125,25.375,475224300000000.0
2022-10-01,35.125,25.625,1460742300000000.0
2022-10-01,35.125,25.875,1743728800000000.0
2022-10-01,35.125,26.125,986467700000000.0
2022-10-01,35.125,26.375,279388410000000.0
2022-10-01,35.125,26.625,735111300000000.0
2022-10-01,35.125,26.875,918982300000000.0
2022-10-01,35.125,27.125,344625700000000.0
2022-10-01,35.125,27.375,275322500000000.0
2022-10-01,35.125,27.625,441256550000000.0
2022-10-01,35.125,27.875,779918700000.0
2022-10-01,35.125,28.125,449837100000000.0
2022-10-01,35.125,28.375,1133754700000000.0
2022-10-01,35.375,19.125,1165610800000000.0
2022-10-01,35.375,19.375,973737100000000.0
2022-10-01,35.375,19.625,554013270000000.0
2022-10-01,35.375,19.875,202582320000000.0
2022-10-01,35.375,20.125,677638300000000.0
2022-10-01,35.375,20.375,1213881900000000.0
2022-10-01,35.375,20.625,1327832100000000.0
2022-10-01,35.375,20.875,1357493100000000.0
2022-10-01,35.375,21.125,1512957400000000.0
2022-10-01,35.375,21.375,1687548200000000.0
2022-10-01,35.375,21.625,1445750800000000.0
2022-10-01,35.375,21.875,1201884600000000.0
2022-10-01,35.375,22.125,861699800000000.0
2022-10-01,35.375,22.375,744531900000000.0
2022-10-01,35.375,22.625,1050394850000000.0
2022-10-01,35.375,22.875,1129663800000000.0
2022-10-01,35.375,23.125,728732600000000.0
2022-10-01,35.375,23.375,853759200000000.0
2022-10-01,35.375,23.625,110180880000000.0
2022-10-01,35.375,23.875,1592611000000000.0
2022-10-01,35.375,24.125,1873071000000000.0
2022-10-01,35.375,24.375,1358053200000000.0
2022-10-01,35.375,24.625,1185318400000000.0
2022-10-01,35.375,24.875,743477360000000.0
2022-10-01,35.375,25.125,424561750000000.0
2022-10-01,35.375,25.375,241601090000000.0
2022-10-01,35.375,25.625,1121562500000000.0
2022-10-01,35.375,25.875,1186078700000000.0
2022-10-01,35.375,26.125,1055954800000000.0
2022-10-01,35.375,26.625,45917063000000.0
2022-10-01,35.375,26.875,602490600000000.0
2022-10-01,35.375,27.125,503547270000000.0
2022-10-01,35.375,27.375,477968500000000.0
2022-10-01,35.375,28.125,608585600000000.0
2022-10-01,35.375,28.375,820755630000000.0
2022-10-01,35.375,28.625,358256200000000.0
2022-10-01,35.625,19.125,756383740000000.0
2022-10-01,35.625,19.375,700571200000000.0
2022-10-01,35.625,19.625,1172887000000000.0
2022-10-01,35.625,19.875,941551100000000.0
2022-10-01,35.625,20.375,531948200000000.0
2022-10-01,35.625,20.625,363347200000000.0
2022-10-01,35.625,20.875,894556700000000.0
2022-10-01,35.625,21.125,1550022200000000.0
2022-10-01,35.625,21.375,1513620000000000.0
2022-10-01,35.625,21.625,1110794500000000.0
2022-10-01,35.625,21.875,886212900000000.0
2022-10-01,35.625,22.125,858796700000000.0
2022-10-01,35.625,22.375,1080971900000000.0
2022-10-01,35.625,22.625,1435659500000000.0
2022-10-01,35.625,22.875,1273204400000000.0
2022-10-01,35.625,23.125,1127340500000000.0
2022-10-01,35.625,23.375,802357400000000.0
2022-10-01,35.625,23.625,375869400000000.0
2022-10-01,35.625,23.875,1587652600000000.0
2022-10-01,35.625,24.125,1631637000000000.0
2022-10-01,35.625,24.375,1596357500000000.0
2022-10-01,35.625,24.625,1427497200000000.0
2022-10-01,35.625,24.875,1189291300000000.0
2022-10-01,35.625,25.125,1154520100000000.0
2022-10-01,35.625,25.375,886044640000000.0
2022-10-01,35.625,25.625,176654450000000.0
2022-10-01,35.625,25.875,131145830000000.0
2022-10-01,35.625,26.125,821740200000000.0
2022-10-01,35.625,26.375,555526770000000.0
2022-10-01,35.625,26.625,127065600000000.0
2022-10-01,35.625,26.875,247008320000000.0
2022-10-01,35.625,27.125,501304000000000.0
2022-10-01,35.625,27.375,780077300000000.0
2022-10-01,35.625,27.625,420892030000000.0
2022-10-01,35.625,27.875,1097413940000000.0
2022-10-01,35.625,28.125,1156693700000000.0
2022-10-01,35.625,28.375,829204240000000.0
2022-10-01,35.625,28.625,1001656230000000.0
2022-10-01,35.875,19.125,635918100000000.0
2022-10-01,35.875,19.375,842200940000000.0
2022-10-01,35.875,19.625,865097400000000.0
2022-10-01,35.875,19.875,754726100000000.0
2022-10-01,35.875,20.875,411032870000000.0
2022-10-01,35.875,21.125,750911700000000.0
2022-10-01,35.875,21.375,1287508500000000.0
2022-10-01,35.875,21.625,1028516360000000.0
2022-10-01,35.875,21.875,801582600000000.0
2022-10-01,35.875,22.125,606121700000000.0
2022-10-01,35.875,22.375,915330200000000.0
2022-10-01,35.875,22.625,1187070800000000.0
2022-10-01,35.875,22.875,1043037040000000.0
2022-10-01,35.875,23.125,796731200000000.0
2022-10-01,35.875,23.375,701459900000000.0
2022-10-01,35.875,23.625,1259134000000000.0
2022-10-01,35.875,23.875,1206916800000000.0
2022-10-01,35.875,24.125,1156373400000000.0
2022-10-01,35.875,24.375,1318478900000000.0
2022-10-01,35.875,24.625,1233137000000000.0
2022-10-01,35.875,24.875,1211931300000000.0
2022-10-01,35.875,25.125,1199324800000000.0
2022-10-01,35.875,25.375,1140338200000000.0
2022-10-01,35.875,25.875,69722010000000.0
2022-10-01,35.875,26.125,1246214800000000.0
2022-10-01,35.875,26.375,992662800000000.0
2022-10-01,35.875,27.375,775989600000000.0
2022-10-01,35.875,27.625,928605400000000.0
2022-10-01,35.875,27.875,1829066700000000.0
2022-10-01,35.875,28.125,1654377400000000.0
2022-10-01,35.875,28.375,325368070000000.0
2022-10-01,35.875,28.625,328317740000000.0
2022-10-01,36.125,19.125,643878900000000.0
2022-10-01,36.125,19.375,833662950000000.0
2022-10-01,36.125,19.625,735850640000000.0
2022-10-01,36.125,19.875,825647200000000.0
2022-10-01,36.125,20.125,535808650000000.0
2022-10-01,36.125,20.375,441761550000000.0
2022-10-01,36.125,21.125,1028620840000000.0
2022-10-01,36.125,21.375,1515501400000000.0
2022-10-01,36.125,21.625,1374604000000000.0
2022-10-01,36.125,21.875,1067119600000000.0
2022-10-01,36.125,22.125,787918260000000.0
2022-10-01,36.125,22.375,1575472000000000.0
2022-10-01,36.125,22.625,1560320700000000.0
2022-10-01,36.125,22.875,1491117600000000.0
2022-10-01,36.125,23.125,1274337900000000.0
2022-10-01,36.125,23.375,1027957940000000.0
2022-10-01,36.125,23.625,1369942600000000.0
2022-10-01,36.125,23.875,1086591900000000.0
2022-10-01,36.125,24.125,1156275700000000.0
2022-10-01,36.125,24.375,1429253200000000.0
2022-10-01,36.125,24.625,1419654200000000.0
2022-10-01,36.125,24.875,1436418400000000.0
2022-10-01,36.125,25.125,1277581800000000.0
2022-10-01,36.125,25.375,1184264000000000.0
2022-10-01,36.125,25.625,390984960000.0
2022-10-01,36.125,25.875,719484060000000.0
2022-10-01,36.125,26.125,1669133300000000.0
2022-10-01,36.125,26.375,903396240000000.0
2022-10-01,36.125,26.875,198878400000000.0
2022-10-01,36.125,27.125,490394470000000.0
2022-10-01,36.125,27.375,1115172550000000.0
2022-10-01,36.125,27.625,910604940000000.0
2022-10-01,36.125,27.875,2065099500000000.0
2022-10-01,36.125,28.125,1445495100000000.0
2022-10-01,36.125,28.375,519866500000000.0
2022-10-01,36.125,28.625,579589300000000.0
2022-10-01,36.375,19.125,725976040000000.0
2022-10-01,36.375,19.375,673959100000000.0
2022-10-01,36.375,19.625,1104749340000000.0
2022-10-01,36.375,19.875,977458660000000.0
2022-10-01,36.375,20.125,805995200000000.0
2022-10-01,36.375,20.375,880146840000000.0
2022-10-01,36.375,20.625,763215100000000.0
2022-10-01,36.375,20.875,488404450000000.0
2022-10-01,36.375,21.125,1158751800000000.0
2022-10-01,36.375,21.375,1267613000000000.0
2022-10-01,36.375,21.625,1159630300000000.0
2022-10-01,36.375,21.875,1220631300000000.0
2022-10-01,36.375,22.125,1176817500000000.0
2022-10-01,36.375,22.375,2083513300000000.0
2022-10-01,36.375,22.625,1647408900000000.0
2022-10-01,36.375,22.875,1538101700000000.0
2022-10-01,36.375,23.125,1543306800000000.0
2022-10-01,36.375,23.375,1332630900000000.0
2022-10-01,36.375,23.625,910047800000000.0
2022-10-01,36.375,23.875,895296100000000.0
2022-10-01,36.375,24.125,1286765900000000.0
2022-10-01,36.375,24.375,1362740800000000.0
2022-10-01,36.375,24.625,1096646900000000.0
2022-10-01,36.375,24.875,1136679500000000.0
2022-10-01,36.375,25.125,1029123960000000.0
2022-10-01,36.375,25.375,994012270000000.0
2022-10-01,36.375,25.625,837791100000000.0
2022-10-01,36.375,25.875,823199540000000.0
2022-10-01,36.375,26.125,973231130000000.0
2022-10-01,36.375,26.375,398167220000000.0
2022-10-01,36.375,26.625,45239590000000.0
2022-10-01,36.375,26.875,553796300000000.0
2022-10-01,36.375,27.125,918821400000000.0
2022-10-01,36.375,27.375,1630479100000000.0
2022-10-01,36.375,27.625,1083188340000000.0
2022-10-01,36.375,27.875,1097716470000000.0
2022-10-01,36.375,28.125,992927500000000.0
2022-10-01,36.375,28.375,1103142800000000.0
2022-10-01,36.375,28.625,1068273500000000.0
2022-10-01,36.625,19.125,718923800000000.0
2022-10-01,36.625,19.375,634876500000000.0
2022-10-01,36.625,19.625,1186511000000000.0
2022-10-01,36.625,19.875,1270759800000000.0
2022-10-01,36.625,20.125,963830460000000.0
2022-10-01,36.625,20.375,606901400000000.0
2022-10-01,36.625,20.625,511594460000000.0
2022-10-01,36.625,20.875,388035300000000.0
2022-10-01,36.625,21.125,155455350000000.0
2022-10-01,36.625,21.375,95034770000000.0
2022-10-01,36.625,21.625,22848171000000.0
2022-10-01,36.625,21.875,779700800000000.0
2022-10-01,36.625,22.125,1020397700000000.0
2022-10-01,36.625,22.375,1689849500000000.0
2022-10-01,36.625,22.625,1605200400000000.0
2022-10-01,36.625,22.875,1578797600000000.0
2022-10-01,36.625,23.125,1472567400000000.0
2022-10-01,36.625,23.375,989460340000000.0
2022-10-01,36.625,23.625,795279900000000.0
2022-10-01,36.625,23.875,1389175500000000.0
2022-10-01,36.625,24.125,1314764700000000.0
2022-10-01,36.625,24.375,1044961300000000.0
2022-10-01,36.625,24.625,851467070000000.0
2022-10-01,36.625,24.875,770858000000000.0
2022-10-01,36.625,25.375,207628680000000.0
2022-10-01,36.625,25.625,632769950000000.0
2022-10-01,36.625,25.875,365491920000000.0
2022-10-01,36.625,26.125,288548320000000.0
2022-10-01,36.625,26.875,467488400000000.0
2022-10-01,36.625,27.125,889424240000000.0
2022-10-01,36.625,27.375,1285682200000000.0
2022-10-01,36.625,27.625,1322392600000000.0
2022-10-01,36.625,27.875,1092713600000000.0
2022-10-01,36.625,28.125,1971952500000000.0
2022-10-01,36.625,28.375,1858234400000000.0
2022-10-01,36.625,28.625,1846334900000000.0
2022-10-01,36.875,19.125,677688800000000.0
2022-10-01,36.875,19.375,1317386300000000.0
2022-10-01,36.875,19.625,1317980800000000.0
2022-10-01,36.875,19.875,1085486950000000.0
2022-10-01,36.875,20.125,989462150000000.0
2022-10-01,36.875,20.375,981544300000000.0
2022-10-01,36.875,20.625,1013830860000000.0
2022-10-01,36.875,20.875,1035459640000000.0
2022-10-01,36.875,21.875,427710630000000.0
2022-10-01,36.875,22.125,994514800000000.0
2022-10-01,36.875,22.375,1237248500000000.0
2022-10-01,36.875,22.625,1675388800000000.0
2022-10-01,36.875,22.875,1798899100000000.0
2022-10-01,36.875,23.125,1784142400000000.0
2022-10-01,36.875,23.375,1426711000000000.0
2022-10-01,36.875,23.625,1278867400000000.0
2022-10-01,36.875,23.875,1195013000000000.0
2022-10-01,36.875,24.125,959234400000000.0
2022-10-01,36.875,24.375,521989020000000.0
2022-10-01,36.875,24.625,1219975500000000.0
2022-10-01,36.875,24.875,894032700000000.0
2022-10-01,36.875,25.125,331797400000000.0
2022-10-01,36.875,25.375,333130480000000.0
2022-10-01,36.875,25.625,655986200000000.0
2022-10-01,36.875,25.875,1284263400000000.0
2022-10-01,36.875,26.125,969871060000000.0
2022-10-01,36.875,26.875,1262256300000000.0
2022-10-01,36.875,27.125,1559161800000000.0
2022-10-01,36.875,27.375,1702093500000000.0
2022-10-01,36.875,27.625,1412309800000000.0
2022-10-01,36.875,27.875,1534293400000000.0
2022-10-01,36.875,28.125,1136815200000000.0
2022-10-01,36.875,28.375,1968991500000000.0
2022-10-01,36.875,28.625,1801421500000000.0
2022-10-01,37.125,19.125,701234140000000.0
2022-10-01,37.125,19.375,1632266000000000.0
2022-10-01,37.125,19.625,1285684800000000.0
2022-10-01,37.125,19.875,1373559700000000.0
2022-10-01,37.125,20.125,1333214400000000.0
2022-10-01,37.125,20.375,1362509800000000.0
2022-10-01,37.125,20.625,1315044000000000.0
2022-10-01,37.125,20.875,1368882600000000.0
2022-10-01,37.125,21.875,478395130000000.0
2022-10-01,37.125,22.125,912134500000000.0
2022-10-01,37.125,22.375,1007055950000000.0
2022-10-01,37.125,22.625,962346000000000.0
2022-10-01,37.125,22.875,1114212300000000.0
2022-10-01,37.125,23.125,1646513300000000.0
2022-10-01,37.125,23.375,1576497800000000.0
2022-10-01,37.125,23.625,1583643800000000.0
2022-10-01,37.125,23.875,1552517000000000.0
2022-10-01,37.125,24.125,1195592700000000.0
2022-10-01,37.125,24.375,1005860200000000.0
2022-10-01,37.125,24.625,1594297800000000.0
2022-10-01,37.125,24.875,980999450000000.0
2022-10-01,37.125,25.125,859806700000000.0
2022-10-01,37.125,25.375,998173200000000.0
2022-10-01,37.125,25.625,990245900000000.0
2022-10-01,37.125,25.875,1497280900000000.0
2022-10-01,37.125,26.125,1131112000000000.0
2022-10-01,37.125,26.375,1082606800000000.0
2022-10-01,37.125,26.625,664662200000000.0
2022-10-01,37.125,26.875,1830110500000000.0
2022-10-01,37.125,27.125,1518470300000000.0
2022-10-01,37.125,27.375,1923854500000000.0
2022-10-01,37.125,27.625,1584058300000000.0
2022-10-01,37.125,27.875,1462547600000000.0
2022-10-01,37.125,28.125,339970050000000.0
2022-10-01,37.125,28.375,1614293500000000.0
2022-10-01,37.125,28.625,902488600000000.0
2022-10-01,37.375,19.125,1166162700000000.0
2022-10-01,37.375,19.375,1190762100000000.0
2022-10-01,37.375,19.625,1227448200000000.0
2022-10-01,37.375,19.875,1584361400000000.0
2022-10-01,37.375,20.125,1095261400000000.0
2022-10-01,37.375,20.375,843747000000000.0
2022-10-01,37.375,20.625,598604500000000.0
2022-10-01,37.375,20.875,575496360000000.0
2022-10-01,37.375,21.875,2489885700000000.0
2022-10-01,37.375,22.125,2360654400000000.0
2022-10-01,37.375,22.375,1831575100000000.0
2022-10-01,37.375,22.625,1280035000000000.0
2022-10-01,37.375,22.875,1686003600000000.0
2022-10-01,37.375,23.125,1976899800000000.0
2022-10-01,37.375,23.375,1327773800000000.0
2022-10-01,37.375,23.625,1600110300000000.0
2022-10-01,37.375,23.875,1637461200000000.0
2022-10-01,37.375,24.125,1486132000000000.0
2022-10-01,37.375,24.375,1593348000000000.0
2022-10-01,37.375,24.625,1664031400000000.0
2022-10-01,37.375,24.875,910152760000000.0
2022-10-01,37.375,25.125,671272600000000.0
2022-10-01,37.375,25.375,1421176000000000.0
2022-10-01,37.375,25.625,1597812800000000.0
2022-10-01,37.375,25.875,1169884300000000.0
2022-10-01,37.375,26.125,1611164400000000.0
2022-10-01,37.375,26.375,1263486200000000.0
2022-10-01,37.375,26.625,1371864000000000.0
2022-10-01,37.375,26.875,1743693800000000.0
2022-10-01,37.375,27.125,1655161300000000.0
2022-10-01,37.375,27.375,2202921600000000.0
2022-10-01,37.375,27.625,1990537800000000.0
2022-10-01,37.375,27.875,1408743900000000.0
2022-10-01,37.375,28.125,1395827200000000.0
2022-10-01,37.375,28.375,2208691100000000.0
2022-10-01,37.375,28.625,831875000000000.0
2022-10-01,37.625,19.125,1450840000000000.0
2022-10-01,37.625,19.375,1257538600000000.0
2022-10-01,37.625,19.625,1119755600000000.0
2022-10-01,37.625,19.875,1151302500000000.0
2022-10-01,37.625,20.125,816468200000000.0
2022-10-01,37.625,20.375,735654400000000.0
2022-10-01,37.625,20.625,566380600000000.0
2022-10-01,37.625,20.875,530561840000000.0
2022-10-01,37.625,21.625,1948029900000000.0
2022-10-01,37.625,21.875,2737401200000000.0
2022-10-01,37.625,22.125,2347573800000000.0
2022-10-01,37.625,22.375,2349269500000000.0
2022-10-01,37.625,22.625,2232548000000000.0
2022-10-01,37.625,22.875,2397095600000000.0
2022-10-01,37.625,23.125,2525793000000000.0
2022-10-01,37.625,23.375,1423371900000000.0
2022-10-01,37.625,23.625,1871964200000000.0
2022-10-01,37.625,23.875,1458373300000000.0
2022-10-01,37.625,24.125,1261395500000000.0
2022-10-01,37.625,24.375,1350254900000000.0
2022-10-01,37.625,24.625,1101787500000000.0
2022-10-01,37.625,24.875,1074323300000000.0
2022-10-01,37.625,25.125,1018862800000000.0
2022-10-01,37.625,25.375,967289200000000.0
2022-10-01,37.625,25.625,1178897400000000.0
2022-10-01,37.625,25.875,1011668200000000.0
2022-10-01,37.625,26.125,785480870000000.0
2022-10-01,37.625,26.375,875952000000000.0
2022-10-01,37.625,26.625,1520942400000000.0
2022-10-01,37.625,26.875,1560939000000000.0
2022-10-01,37.625,27.125,2248269800000000.0
2022-10-01,37.625,27.375,2489293800000000.0
2022-10-01,37.625,27.625,2420774800000000.0
2022-10-01,37.625,27.875,2112812100000000.0
2022-10-01,37.625,28.125,2439259300000000.0
2022-10-01,37.625,28.375,2509440100000000.0
2022-10-01,37.625,28.625,1117093600000000.0
2022-10-01,37.875,19.125,1521525300000000.0
2022-10-01,37.875,19.375,1133307400000000.0
2022-10-01,37.875,19.625,1315910000000000.0
2022-10-01,37.875,19.875,1336628500000000.0
2022-10-01,37.875,20.125,1060923000000000.0
2022-10-01,37.875,20.375,1027966260000000.0
2022-10-01,37.875,20.625,1003680000000000.0
2022-10-01,37.875,20.875,958491500000000.0
2022-10-01,37.875,21.625,3232531200000000.0
2022-10-01,37.875,21.875,2637828500000000.0
2022-10-01,37.875,22.125,2268838800000000.0
2022-10-01,37.875,22.375,2074067000000000.0
2022-10-01,37.875,22.625,1608921700000000.0
2022-10-01,37.875,22.875,1979303600000000.0
2022-10-01,37.875,23.125,2234516500000000.0
2022-10-01,37.875,23.375,2207382900000000.0
2022-10-01,37.875,23.625,2290601600000000.0
2022-10-01,37.875,23.875,1779063000000000.0
2022-10-01,37.875,24.125,1742787800000000.0
2022-10-01,37.875,24.375,1797399900000000.0
2022-10-01,37.875,24.625,1885524200000000.0
2022-10-01,37.875,24.875,1931104800000000.0
2022-10-01,37.875,25.125,1091594300000000.0
2022-10-01,37.875,25.375,891789000000000.0
2022-10-01,37.875,25.625,924045400000000.0
2022-10-01,37.875,26.375,414865920000000.0
2022-10-01,37.875,26.625,910594200000000.0
2022-10-01,37.875,26.875,1157235500000000.0
2022-10-01,37.875,27.125,2308779800000000.0
2022-10-01,37.875,27.375,2248939200000000.0
2022-10-01,37.875,27.625,1326464000000000.0
2022-10-01,37.875,27.875,1560211800000000.0
2022-10-01,37.875,28.125,1701756000000000.0
2022-10-01,37.875,28.375,1226908000000000.0
2022-10-01,37.875,28.625,21010185000000.0
2022-10-01,38.125,19.125,1251014600000000.0
2022-10-01,38.125,19.375,1207319900000000.0
2022-10-01,38.125,19.625,1383655000000000.0
2022-10-01,38.125,19.875,1399360700000000.0
2022-10-01,38.125,20.125,1375986200000000.0
2022-10-01,38.125,20.375,965893400000000.0
2022-10-01,38.125,20.625,257651210000000.0
2022-10-01,38.125,21.625,3469996700000000.0
2022-10-01,38.125,21.875,3365496000000000.0
2022-10-01,38.125,22.125,3147633400000000.0
2022-10-01,38.125,22.375,2708292000000000.0
2022-10-01,38.125,22.625,2469843500000000.0
2022-10-01,38.125,22.875,1988613600000000.0
2022-10-01,38.125,23.125,2250380600000000.0
2022-10-01,38.125,23.375,2308526400000000.0
2022-10-01,38.125,23.625,2672060000000000.0
2022-10-01,38.125,23.875,2390288300000000.0
2022-10-01,38.125,24.125,2258234000000000.0
2022-10-01,38.125,24.375,2084867300000000.0
2022-10-01,38.125,24.625,2507243300000000.0
2022-10-01,38.125,24.875,1824610000000000.0
2022-10-01,38.125,25.125,817683400000000.0
2022-10-01,38.125,25.375,907569340000000.0
2022-10-01,38.125,25.625,816924050000000.0
2022-10-01,38.125,25.875,527111170000000.0
2022-10-01,38.125,26.375,1196480800000000.0
2022-10-01,38.125,26.625,666022860000000.0
2022-10-01,38.125,26.875,2111912600000000.0
2022-10-01,38.125,27.125,3087527200000000.0
2022-10-01,38.125,27.375,2115478400000000.0
2022-10-01,38.125,27.625,1320803900000000.0
2022-10-01,38.125,27.875,1810072400000000.0
2022-10-01,38.125,28.125,1171026300000000.0
2022-10-01,38.375,19.125,1389072400000000.0
2022-10-01,38.375,19.375,1432984200000000.0
2022-10-01,38.375,19.625,1336699000000000.0
2022-10-01,38.375,19.875,1365048500000000.0
2022-10-01,38.375,20.125,1287166800000000.0
2022-10-01,38.375,20.375,737874240000000.0
2022-10-01,38.375,20.625,7819190300000.0
2022-10-01,38.375,21.375,452486480000000.0
2022-10-01,38.375,21.875,63472872000000.0
2022-10-01,38.375,22.125,2080447500000000.0
2022-10-01,38.375,22.375,2100520600000000.0
2022-10-01,38.375,22.625,1984906700000000.0
2022-10-01,38.375,22.875,2022344500000000.0
2022-10-01,38.375,23.125,2560977300000000.0
2022-10-01,38.375,23.375,2282473700000000.0
2022-10-01,38.375,23.625,2612524000000000.0
2022-10-01,38.375,23.875,2247880100000000.0
2022-10-01,38.375,24.125,2359174300000000.0
2022-10-01,38.375,24.375,1057661200000000.0
2022-10-01,38.375,24.625,1178110900000000.0
2022-10-01,38.375,24.875,1243265700000000.0
2022-10-01,38.375,25.125,1015082900000000.0
2022-10-01,38.375,25.375,794386700000000.0
2022-10-01,38.375,25.625,627148600000000.0
2022-10-01,38.375,25.875,851093400000000.0
2022-10-01,38.375,26.125,383008140000000.0
2022-10-01,38.375,26.375,1826533800000000.0
2022-10-01,38.375,26.625,1309690800000000.0
2022-10-01,38.375,26.875,4780414000000000.0
2022-10-01,38.375,27.125,4680579000000000.0
2022-10-01,38.375,27.375,2853525500000000.0
2022-10-01,38.375,27.625,2868383400000000.0
2022-10-01,38.375,27.875,2200959100000000.0
2022-10-01,38.375,28.125,2061883500000000.0
2022-10-01,38.375,28.375,833126600000000.0
2022-10-01,38.375,28.625,679050400000000.0
2022-10-01,38.625,19.125,1457187500000000.0
2022-10-01,38.625,19.375,1416908500000000.0
2022-10-01,38.625,19.625,1380473400000000.0
2022-10-01,38.625,19.875,1144261700000000.0
2022-10-01,38.625,20.125,995682600000000.0
2022-10-01,38.625,20.375,996182700000000.0
2022-10-01,38.625,20.625,319717200000000.0
2022-10-01,38.625,21.375,2900068200000000.0
2022-10-01,38.625,21.625,1753255600000000.0
2022-10-01,38.625,21.875,1530683800000000.0
2022-10-01,38.625,22.125,958733540000000.0
2022-10-01,38.625,22.375,1169442300000000.0
2022-10-01,38.625,22.625,1205436800000000.0
2022-10-01,38.625,22.875,1346314500000000.0
2022-10-01,38.625,23.125,1658665200000000.0
2022-10-01,38.625,23.375,1961458800000000.0
